专业代号及名称,院校代号及名称,投档计划数,投档最低位次
04工商管理,C453中国劳动关系学院,2,69636
16工商管理类,D021浙大城市学院,5,69713
F4工程管理,A292常州大学,2,69914
33工商管理类,A378安徽财经大学,4,70073
95行政管理,A231哈尔滨师范大学,3,70190
1V工程管理(投资与造价管理),B417北京联合大学,2,70293
06应急技术与管理,A704西安科技大学,2,70342
1Z酒店管理,B417北京联合大学,2,70741
71人力资源管理,B075三峡大学,2,70873
56信息管理与信息系统,A705西安石油大学,2,70881
10管理科学与工程类,A107石家庄铁道大学,4,71003
46大数据管理与应用,A709西安工程大学,3,71060
W2财务管理(中外合作办学),A057天津科技大学,6,71195
16工商管理,A463河南工业大学,1,71267
28工程管理(投资与造价),A421江西财经大学,4,71320
1T应急技术与管理,A490武汉工程大学,3,71379
13工商管理,A020北京农学院,2,71400
0Y物流管理,A424山东科技大学,46,71421
48房地产开发与管理(投资与评估),A421江西财经大学,1,71605
28行政管理,A513湖北师范大学,2,71707
15公共事业管理,A404华东交通大学,5,71864
09工商管理类,A489长江大学,14,71946
38文化产业管理,A125山西财经大学,2,72193
18工程管理,A406南昌航空大学,2,72206
30财务管理,A732兰州交通大学,1,72220
18行政管理,A694西藏大学,2,72327
02公共管理类,A427济南大学,24,72547
03人力资源管理,C453中国劳动关系学院,6,72817
16工商管理,B540广东金融学院,1,72836
37工商管理类,A538中南林业科技大学,4,73386
49土地资源管理,A370安徽师范大学,2,73390
20工商管理类,A554湖南工商大学,8,73690
A2公共管理类,B075三峡大学,4,73865
0M公共事业管理,A392福建医科大学,2,73953
09公共管理类(地方专项计划),A456山东财经大学,20,74100
H4工程管理(中外合作办学),A225东北林业大学,20,74346
20会展经济与管理,B417北京联合大学,3,74649
36大数据管理与应用,A427济南大学,57,74727
02物流管理,A426青岛科技大学,10,74863
04土地资源管理,A538中南林业科技大学,4,75085
74物流管理,B075三峡大学,2,75190
0F物流管理,A623西华大学,2,75262
38公共事业管理,A619西南科技大学,3,75296
58工程管理,A705西安石油大学,2,75494
10财务管理,A741兰州财经大学,2,75541
49人力资源管理(中外合作办学),B799重庆工商大学,2,75748
52财务管理,B535湖南工业大学,2,75845
13物流管理,A378安徽财经大学,3,76054
N1财务管理,A360安徽工业大学,1,76088
1M工商管理类,A427济南大学,156,76246
10工程管理,B799重庆工商大学,3,76328
17工商管理类,A364安徽农业大学,2,76415
62物流管理(中外合作办学),A332苏州科技大学,2,76501
0C工商管理,A623西华大学,6,76629
03信息管理与信息系统,A732兰州交通大学,2,76713
14大数据管理与应用,B832河北经贸大学,2,76944
0B信息管理与信息系统,A427济南大学,16,77001
14供应链管理,A370安徽师范大学,3,77026
30旅游管理(数字文旅),A421江西财经大学,5,77095
36旅游管理,A618重庆交通大学,3,77273
H4工程管理(中外合作办学),A703西安建筑科技大学,2,77303
D9工商管理(中外合作办学),A060天津理工大学,6,77553
32公共管理类,A378安徽财经大学,6,77717
30信息管理与信息系统,B057浙江科技学院,2,77802
73工程管理,A188东北电力大学,5,77803
4U酒店管理(中外合作办学),A589海南大学,14,77846
46工商管理,B641江苏海洋大学,3,78011
0A城市管理,A426青岛科技大学,10,78023
Q0财务管理,A407江西理工大学,2,78188
4L大数据管理与应用,A495武汉纺织大学,2,78224
11公共事业管理,A427济南大学,24,78273
19财务管理,A694西藏大学,2,78458
53财务管理,A460河南理工大学,2,78604
3A旅游管理(地方专项计划),B065青岛大学,10,78805
2X公共管理类,A681云南师范大学,2,78944
09工商管理类,A107石家庄铁道大学,12,79389
20工商管理,A694西藏大学,2,79806
53物流管理,A463河南工业大学,1,79982
17工商管理类,A476河南师范大学,5,79987
22财务管理,A595桂林电子科技大学,2,80017
34国民经济管理,A125山西财经大学,2,80046
93工商管理类,B535湖南工业大学,5,80090
47工商管理,A709西安工程大学,3,80096
M5艺术管理,A587星海音乐学院,2,80270
47人力资源管理,A373淮北师范大学,1,80275
12物流管理,B560西安财经大学,2,80333
08工商管理类,A012北京服装学院,4,80408
49公共事业管理,A331南京艺术学院,1,80479
07财务管理,C453中国劳动关系学院,7,80633
2E物流管理,A107石家庄铁道大学,9,80776
B7医疗产品管理,A163沈阳药科大学,5,80811
0B工商管理类(济南走读),Y014山东财经大学,50,80854
22会展经济与管理,E275浙江外国语学院,2,80881
36旅游管理,A340浙江海洋大学,2,80975
H8信息管理与信息系统,A360安徽工业大学,4,81151
NC人力资源管理,A360安徽工业大学,2,81638
2N应急管理,A427济南大学,3,81929
0Q物流管理,A404华东交通大学,4,82048
0U行政管理,A329江苏警官学院,3,82245
GS工商管理类,A537湖南农业大学,4,82576
47旅游管理(中外合作办学)(与英国萨里大学合作办学),A173东北财经大学,10,82819
35信息管理与信息系统,A144沈阳理工大学,1,82901
24工商管理类,A495武汉纺织大学,4,83126
22管理科学与工程类,A524中南民族大学,6,83161
36工程管理,B048金陵科技学院,1,83204
22文化产业管理(地方专项计划),A456山东财经大学,10,83279
10信息管理与信息系统,A489长江大学,4,83307
15文化产业管理(济南走读),Y014山东财经大学,10,83331
79信息管理与信息系统,A081华北理工大学,5,83356
0S财务管理,A878安徽建筑大学,2,83385
21信息管理与信息系统,A125山西财经大学,2,83682
19行政管理,B048金陵科技学院,1,83768
85土地资源管理,A537湖南农业大学,2,83867
40财务管理,C026大连民族大学,2,83883
95人力资源管理,A066天津职业技术师范大学,3,83937
35土地资源管理,A125山西财经大学,2,83944
16供应链管理,A538中南林业科技大学,3,84603
12工商管理类,B832河北经贸大学,16,84651
18大数据管理与应用,A017北京石油化工学院,3,84854
60信息管理与信息系统,B535湖南工业大学,2,84993
08农林经济管理,A125山西财经大学,4,85142
B6公共管理类,A792天津城建大学,1,85410
9A物流管理(师范类),A066天津职业技术师范大学,3,85439
29工商管理,A689云南财经大学,4,85480
26行政管理,A220东北石油大学,4,85483
0M信息管理与信息系统,A207吉林财经大学,2,85549
27信息管理与信息系统,A378安徽财经大学,4,85957
16人力资源管理,B149中华女子学院,4,86592
38酒店管理,C044上海第二工业大学,3,86649
11公共事业管理(医事法学方向),A507湖北中医药大学,2,86870
7H工商管理类,A077河北地质大学,4,86999
78公共事业管理,A081华北理工大学,3,87027
1L公共管理类,A364安徽农业大学,2,87185
76公共管理类,A537湖南农业大学,4,87232
08文化产业管理,A602广西师范大学,2,87247
04行政管理,C026大连民族大学,2,87322
3X财务管理(中外合作办学),A445山东师范大学,90,87511
J3行政管理,A360安徽工业大学,1,87750
B4工商管理类,A163沈阳药科大学,3,87848
H2财务管理(中外合作办学),A069天津商业大学,11,87973
37人力资源管理,A689云南财经大学,4,87976
58旅游管理(中外合作办学)(中法合作),B646宁波大学,9,87986
1B工商管理,B066烟台大学,67,88111
T2工商管理类,A186长春理工大学,8,88307
20管理科学与工程类,A619西南科技大学,4,88405
3B财务管理,A446曲阜师范大学,99,88481
10工程管理,B560西安财经大学,4,88517
28人力资源管理,A595桂林电子科技大学,2,88683
2C人力资源管理,A361安徽理工大学,8,88699
15文化产业管理,A446曲阜师范大学,26,88783
30工商管理类,A110中北大学,13,88833
1V工商管理类,A076河北工程大学,2,88841
19旅游管理(全英教学),E275浙江外国语学院,4,88950
FA工商管理类,A082河北科技大学,5,89042
04物流管理,A732兰州交通大学,2,89248
H1工程管理,A142沈阳工业大学,3,89447
24信息管理与信息系统(医学信息学方向),A114山西医科大学,2,90086
N1行政管理,A407江西理工大学,2,90456
0S物流管理,A207吉林财经大学,2,90488
23旅游管理,B048金陵科技学院,1,90579
15工程管理,A463河南工业大学,2,90887
49工商管理类,A460河南理工大学,5,90982
26物流管理,A125山西财经大学,4,91159
4H土地资源管理,A077河北地质大学,2,91306
73旅游管理,B075三峡大学,2,91353
BJ信息管理与信息系统,A343温州医科大学,2,91398
10土地资源管理,A446曲阜师范大学,22,91458
31工程管理,A538中南林业科技大学,2,91533
29会展经济与管理(策划与设计),A020北京农学院,2,91565
20旅游管理,E275浙江外国语学院,4,91647
9M旅游管理(中外合作办学),A657贵州大学,20,92077
0W人力资源管理,B066烟台大学,45,92200
15物流管理,B832河北经贸大学,2,92735
23人力资源管理,A602广西师范大学,3,92876
0U公共事业管理,A507湖北中医药大学,3,92953
25旅游管理,A694西藏大学,2,93231
0Y工商管理,A741兰州财经大学,2,93389
05人力资源管理,C026大连民族大学,2,93442
52应急管理,A125山西财经大学,2,93486
H2工商管理,A407江西理工大学,2,93545
09物流管理,A354嘉兴学院,2,93552
Y5工商管理,A566广东海洋大学,2,93742
50物流管理,A373淮北师范大学,2,93905
43工程管理,B258大连大学,5,94358
09信息管理与信息系统,A012北京服装学院,2,94947
36工商管理,A446曲阜师范大学,73,95121
0X公共管理类(济南走读),Y014山东财经大学,50,95186
37资源与环境经济学(低碳经济与管理),B600湖北经济学院,4,95285
1D养老服务管理,B149中华女子学院,2,95599
J2公共事业管理,A360安徽工业大学,2,95628
1D财务管理,A451鲁东大学,55,95659
18工程管理,A125山西财经大学,2,95840
H5物流管理,A142沈阳工业大学,3,95974
2R工商管理类(济南走读),Y016济南大学,25,96174
08保密管理,A431齐鲁工业大学,40,96175
17文化产业管理,B062厦门理工学院,3,96529
1N人力资源管理,A878安徽建筑大学,2,96652
54工商管理类,A720陕西理工大学,2,97011
Q1人力资源管理,A407江西理工大学,2,97474
D4工程管理,A360安徽工业大学,2,97686
13财务管理(高密校区),Y003青岛科技大学,33,97929
40旅游管理类,B658海南师范大学,3,97943
46旅游管理类,A538中南林业科技大学,5,98255
58物流管理(中外合作办学),A650四川外国语大学,5,98295
AS应急技术与管理,A534湖南科技大学,1,98407
36物流管理,A078华北水利水电大学,5,98870
0B土地资源管理(地方专项计划),A446曲阜师范大学,10,99101
1R公共管理类(济南走读),Y016济南大学,15,99211
03工商管理,C026大连民族大学,2,99319
06工程管理(中外合作办学),A404华东交通大学,4,99775
12工程管理,A534湖南科技大学,2,99939
17管理科学,A125山西财经大学,2,100061
16信息管理与信息系统,A109太原科技大学,2,100079
10管理科学与工程类,A429青岛理工大学,79,100143
17旅游管理,D021浙大城市学院,10,100176
19工商管理类,A466河南农业大学,4,100206
55物流管理,A720陕西理工大学,1,100486
33行政管理,B406甘肃政法大学,2,100570
2M大数据管理与应用(济南走读),Y016济南大学,20,100677
1Y公共事业管理(济南走读),Y016济南大学,5,100866
31人力资源管理,B406甘肃政法大学,2,101251
21管理科学与工程类(济南走读),Y014山东财经大学,90,101365
21工商管理,A602广西师范大学,2,101499
80工商管理类,A462郑州轻工业大学,4,101605
01大数据管理与应用,A671贵州财经大学,2,101757
04管理科学与工程类,A484河南财经政法大学,2,101759
15应急技术与管理,C453中国劳动关系学院,2,101841
1F信息管理与信息系统(校企合作，与浪潮集团有限公司合作),A456山东财经大学,100,101962
37旅游管理与服务教育,A513湖北师范大学,1,102164
29供应链管理,A378安徽财经大学,2,102395
FD管理科学与工程类,A082河北科技大学,5,102460
1W物流管理,A446曲阜师范大学,22,102559
18健康服务与管理(中外合作办学),A366安徽医科大学,2,102789
4E物流管理(中外合作办学)(中德合作),B458上海电机学院,2,103461
0B财务管理,A430山东建筑大学,52,103780
42工商管理,A190长春工业大学,3,103885
03行政管理(地方专项计划),A431齐鲁工业大学,10,104277
70旅游管理类,A554湖南工商大学,4,104551
10财务管理,B726长春大学,2,104716
0S农林经济管理,A157沈阳农业大学,2,104755
64公共事业管理,A460河南理工大学,2,104772
39旅游管理,A125山西财经大学,4,104959
1Q土地资源管理,A878安徽建筑大学,2,104961
0L财务管理,B532湖南财政经济学院,4,105013
26信息管理与信息系统,B406甘肃政法大学,1,105264
18健康服务与管理,A507湖北中医药大学,2,105735
28财务管理,A433山东理工大学,76,105944
58工程管理,A566广东海洋大学,1,106157
64工商管理,A691云南民族大学,2,106160
09旅游管理,A602广西师范大学,2,106553
17土地资源管理,A405东华理工大学,5,106895
05工商管理(本科学术互认课程项目),A152大连工业大学,5,107079
38农林经济管理,A434山东农业大学,69,107311
0N工程管理,A878安徽建筑大学,2,107439
1C信息管理与信息系统(济南走读),Y016济南大学,20,107550
2V旅游管理类,A427济南大学,65,108649
0E旅游管理,A446曲阜师范大学,30,108730
05行政管理,A431齐鲁工业大学,65,108740
B5管理科学与工程类,A792天津城建大学,3,108978
0U公共事业管理,A624中国民用航空飞行学院,4,109044
20工程管理,A081华北理工大学,8,109060
3Q财务管理,A435青岛农业大学,82,109902
0N公共管理类,A077河北地质大学,6,109941
0B工商管理类,B420河北金融学院,2,111057
21工商管理类,A431齐鲁工业大学,359,112533
1W行政管理,A205长春师范大学,2,112577
50旅游管理,B258大连大学,4,112710
27养老服务管理,A598广西医科大学,2,112789
1D管理科学与工程类(地方专项计划),A429青岛理工大学,25,112847
0Y信息管理与信息系统,A507湖北中医药大学,3,112857
E5公共事业管理,A061天津农学院,2,113143
24财务管理,A347湖州师范学院,2,113919
0B物流管理(中外合作办学),A445山东师范大学,65,114162
51酒店管理,B258大连大学,5,114230
2W物流管理(地方专项计划),A446曲阜师范大学,10,114623
68工商管理类,A220东北石油大学,3,114779
0Y土地资源管理,A434山东农业大学,50,115307
X0工商管理,A201北华大学,4,115390
0U应急技术与管理,B775防灾科技学院,2,115505
1B工商管理,A433山东理工大学,52,115527
92公共事业管理,A462郑州轻工业大学,3,116110
0M人力资源管理,B532湖南财政经济学院,2,116385
15旅游管理,A378安徽财经大学,4,116517
30财务管理,B406甘肃政法大学,1,116591
24土地资源管理,A460河南理工大学,2,117098
25安全工程(实验室管理),A017北京石油化工学院,4,117531
70财务管理,Y000哈尔滨理工大学,16,117546
19房地产开发与管理,A125山西财经大学,2,117605
21旅游管理,A656西南民族大学,4,117641
23旅游管理类(地方专项计划),A427济南大学,10,117844
12健康服务与管理,A412江西中医药大学,3,117927
19财务管理,A191吉林建筑大学,2,118030
26公共事业管理(卫生事业管理方向),A114山西医科大学,3,118043
08工商管理类,A671贵州财经大学,5,118175
33工商管理类,A434山东农业大学,420,118206
27工商管理,B406甘肃政法大学,1,118233
84财政学类(财政与公共管理学院),A240哈尔滨商业大学,22,118300
13应急管理(济南走读),Y016济南大学,5,118484
F4土地资源管理,A410江西农业大学,4,118517
11工商管理,B726长春大学,2,118585
91人力资源管理,A402闽南师范大学,4,118609
N3文化产业管理,A061天津农学院,1,118698
04行政管理,A691云南民族大学,4,118723
2A行政管理,A433山东理工大学,52,118752
1P工商管理,A430山东建筑大学,57,118804
09医疗产品管理,A262上海健康医学院,5,118969
11工程管理,A460河南理工大学,2,119034
C1人力资源管理,A096保定学院,1,119483
1D财务管理,B318江西科技师范大学,2,119497
79工商管理类(商务学院),A240哈尔滨商业大学,21,119539
19工程管理,B066烟台大学,30,119647
0W物流管理,A507湖北中医药大学,3,119861
52工商管理类,B551重庆科技学院,5,120071
3J公共管理类(地方专项计划),A434山东农业大学,10,120106
42财务管理,A377滁州学院,1,120373
2H行政管理,A596桂林理工大学,2,120483
08财务管理(中外合作办学),A429青岛理工大学,81,120662
14公共管理类,A671贵州财经大学,3,121101
1W信息管理与信息系统,A433山东理工大学,45,121218
XC行政管理,A201北华大学,3,121367
17农林经济管理,A741兰州财经大学,2,121476
27财务管理,B077长沙学院,2,121483
89财务管理,A402闽南师范大学,4,121626
1J旅游管理(地方专项计划),A446曲阜师范大学,10,121949
36财务管理,D982无锡学院,2,121968
37土地资源管理,A466河南农业大学,2,122069
29行政管理,A347湖州师范学院,2,122574
03文化产业管理,A434山东农业大学,40,122597
19公共事业管理,A262上海健康医学院,5,122683
31财务管理,A139内蒙古财经大学,6,122813
48农林经济管理(卓越人才实验班),A113山西农业大学,2,122866
1U养老服务管理,A207吉林财经大学,2,123020
1N信息管理与信息系统,A430山东建筑大学,33,123107
7L物流管理与工程类,A077河北地质大学,7,123257
75旅游管理,B035沈阳大学,3,123783
28公共管理类,A434山东农业大学,135,124000
A7文化产业管理,D687南京传媒学院,1,124059
P0工程管理,A407江西理工大学,2,124270
65管理科学,A460河南理工大学,2,124276
94行政管理,A190长春工业大学,4,124311
26工程管理,A154辽宁工业大学,2,124709
17管理科学与工程类,A671贵州财经大学,3,124830
33人力资源管理,A418赣南师范大学,2,124922
34财务管理,A408景德镇陶瓷大学,1,124931
05财务管理,A395闽江学院,2,124984
60工商管理类,B418北京城市学院,1,125006
XA物流管理,A201北华大学,2,125027
0S工商管理,A624中国民用航空飞行学院,3,125230
3K管理科学与工程类,A077河北地质大学,4,125272
14工商管理类,B407北方民族大学,2,125322
E8大数据管理与应用,A149沈阳化工大学,2,125442
09财务管理,B688山东工商学院,33,125477
22应急管理(地方专项计划),A427济南大学,5,125624
F1工商管理,A149沈阳化工大学,2,125666
59行政管理,A113山西农业大学,2,125688
1P工商管理,A447聊城大学,59,125761
81物流管理,A462郑州轻工业大学,3,125856
06旅游管理,A466河南农业大学,2,125977
41财务管理,B059合肥学院,2,126105
1B物流管理,A741兰州财经大学,2,126488
46财务管理,A219黑龙江科技大学,4,126961
0R信息管理与信息系统(校企合作，与青岛英谷教育公司合作),A429青岛理工大学,35,127246
15物流管理,B726长春大学,2,127523
86公共管理类(财政与公共管理学院),A240哈尔滨商业大学,13,127881
21工商管理,A452临沂大学,27,127907
86工商管理,Y000哈尔滨理工大学,8,128170
45信息管理与信息系统,A190长春工业大学,3,128435
11电子竞技运动与管理,A431齐鲁工业大学,20,129535
6A财务管理,A352丽水学院,2,130072
0G土地资源管理,A430山东建筑大学,55,130364
28旅游管理,A166沈阳师范大学,2,130387
1R工程管理,A731兰州理工大学,3,130834
04行政管理,A608广西民族大学,2,131008
0S应急管理,B775防灾科技学院,2,131194
27信息管理与信息系统(档案信息化管理方向),A433山东理工大学,40,131517
HY人力资源管理,A203吉林师范大学,4,131568
49农林经济管理,A113山西农业大学,2,131692
11人力资源管理,A447聊城大学,67,131940
24公共管理类,A632西南医科大学,8,132443
3A行政管理,A447聊城大学,61,132681
0Z健康服务与管理,A226哈尔滨医科大学,6,132956
18公共事业管理,A741兰州财经大学,2,133028
0U旅游管理(校企合作，与深圳奥雅设计股份有限公司合作),A456山东财经大学,100,133209
10工程管理,A537湖南农业大学,3,133538
2J公共事业管理,A435青岛农业大学,77,133622
1F工程管理,A430山东建筑大学,66,133846
0C会展经济与管理,A395闽江学院,2,133897
16公共事业管理,A680云南中医药大学,1,134032
92公共事业管理,A190长春工业大学,4,134252
05房地产开发与管理,A484河南财经政法大学,2,134371
1L公共管理类(招收医疗保障方向),A439山东第一医科大学,80,134530
26土地资源管理,A113山西农业大学,2,134662
47工商管理,A219黑龙江科技大学,2,135178
0L财务管理,C105天津中德应用技术大学,5,135258
59工商管理类,A232齐齐哈尔大学,2,135323
25管理科学,A689云南财经大学,4,135979
27土地资源管理(卓越人才实验班),A113山西农业大学,2,136411
HZ财务管理,A203吉林师范大学,3,136470
0Y信息管理与信息系统,A226哈尔滨医科大学,8,136557
2Y会展经济与管理,A642重庆文理学院,2,136642
16工程管理,A220东北石油大学,3,136662
15公共事业管理(地方专项计划),A441山东中医药大学,5,137221
22城市管理,A191吉林建筑大学,2,137246
07公共事业管理,C048南京特殊教育师范学院,2,137331
58公共事业管理,A113山西农业大学,2,137439
16工程管理,B058宁波工程学院,2,137701
21公共事业管理,A191吉林建筑大学,2,137820
39工商管理,B059合肥学院,2,137858
27管理科学,A466河南农业大学,2,138249
34物流管理,A435青岛农业大学,69,138413
61旅游管理,A689云南财经大学,6,138675
0L行政管理,E100山东政法学院,60,138775
21工商管理,A677西南林业大学,4,139113
0U公共事业管理,A441山东中医药大学,38,139249
30健康服务与管理,B810海南医学院,2,139328
4J物流管理(含职教师范),B318江西科技师范大学,3,139461
14人力资源管理,A127内蒙古科技大学,1,139689
11工商管理,A127内蒙古科技大学,2,140031
1M农林经济管理(含创新实验班30人),A435青岛农业大学,100,140132
23旅游管理,A451鲁东大学,60,140143
01应急技术与管理,B104华北科技学院,8,140171
24工程管理,A433山东理工大学,46,140395
26公共事业管理,A677西南林业大学,4,140704
1G旅游管理类(济南走读),Y016济南大学,31,140773
07应急技术与管理,A147辽宁工程技术大学,2,141609
20信息管理与信息系统,A598广西医科大学,2,141653
02工商管理类,A193吉林农业大学,13,141693
01工商管理类,A485郑州航空工业管理学院,8,141987
08财务管理,E100山东政法学院,70,142349
1Z应急技术与管理,A361安徽理工大学,8,142457
09工商管理,A608广西民族大学,2,142503
19财务管理,A545湘南学院,2,142638
25工商管理,A139内蒙古财经大学,6,142778
18质量管理工程,A447聊城大学,21,142844
45物流管理,B407北方民族大学,1,142862
28旅游管理,A736西北师范大学,2,143067
PA公共事业管理,A742西北民族大学,2,143101
27信息管理与信息系统,A741兰州财经大学,3,143271
2M物流管理,A452临沂大学,30,143382
1A工程管理(济南走读),Y015山东建筑大学,10,143768
22文化产业管理,D632上海视觉艺术学院,5,143993
87旅游管理,Y000哈尔滨理工大学,8,144088
09公共管理类,B407北方民族大学,2,144539
09财务管理,B510山东交通学院,48,144763
25工程管理,A378安徽财经大学,2,144896
05工商管理,A350台州学院,4,144925
36人力资源管理(中外合作办学),A463河南工业大学,8,144985
19物流管理,A240哈尔滨商业大学,13,145168
37财务管理,B629北华航天工业学院,2,145297
51行政管理,A419井冈山大学,4,145420
13旅游管理,B726长春大学,2,145429
02财务管理,E276齐鲁师范学院,70,145610
0L工商管理,A879安徽科技学院,1,146013
27应急技术与管理,A109太原科技大学,4,146056
26工商管理类,A643重庆三峡学院,2,146198
52酒店管理,A622四川轻化工大学,3,146285
2D物流管理,A596桂林理工大学,3,146357
38物流管理,A166沈阳师范大学,4,146398
R5工程管理,A201北华大学,4,146977
0L旅游管理,A452临沂大学,18,147104
31工商管理,A408景德镇陶瓷大学,1,147194
30旅游管理,A347湖州师范学院,2,147287
49信息管理与信息系统,A219黑龙江科技大学,4,147409
0A物流管理,A372安庆师范大学,5,147424
2H旅游管理,A531吉首大学,2,147664
35质量管理工程(地方专项计划),A447聊城大学,5,147795
0V健康服务与管理,A441山东中医药大学,39,147937
53财务管理,A483商丘师范学院,1,148109
1A健康服务与管理(地方专项计划),A441山东中医药大学,5,148179
52物流管理,A113山西农业大学,2,148283
15公共管理类,A439山东第一医科大学,138,148346
05公共事业管理,A071天津体育学院,4,148439
18物流管理,A191吉林建筑大学,2,148509
51旅游管理,A622四川轻化工大学,3,148757
16文化产业管理,A643重庆三峡学院,2,149572
0A信用管理,A741兰州财经大学,2,149702
14财务管理,A766新疆财经大学,7,150121
56公共事业管理,A603南宁师范大学,3,150168
1J旅游管理,A118山西师范大学,2,150272
83艺术管理,A654四川音乐学院,5,150372
08旅游管理(校企合作，与山东大厦合作),A427济南大学,30,150408
A8财务管理,A136内蒙古民族大学,3,150539
28旅游管理,A377滁州学院,1,150543
38人力资源管理,B629北华航天工业学院,2,150553
55工商管理类,A603南宁师范大学,3,150587
E9应急管理,A149沈阳化工大学,2,150601
39工商管理,A377滁州学院,1,150681
0S人力资源管理,B510山东交通学院,26,150828
27信息管理与信息系统,A809山西中医药大学,2,151112
17财务管理,A245哈尔滨金融学院,4,151174
19工程管理,A219黑龙江科技大学,3,151270
19信息管理与信息系统,A441山东中医药大学,31,151296
51土地资源管理,A129内蒙古农业大学,3,151912
J3工程管理,A061天津农学院,1,151942
12土地资源管理,A119太原师范学院,3,151987
BZ旅游管理,A203吉林师范大学,2,152227
09工商管理,A766新疆财经大学,2,152229
45工程管理,A596桂林理工大学,2,152324
2K旅游管理,A447聊城大学,59,152375
29旅游管理,A677西南林业大学,4,152437
2M公共事业管理,A128内蒙古工业大学,4,152923
0C体育经济与管理,A653成都体育学院,3,153011
0L信息管理与信息系统(济南走读),Y015山东建筑大学,20,153084
22信息管理与信息系统(校企合作，与山东全通网融科技有限公司合作),A433山东理工大学,40,153305
2L工程管理(就读地点泰安),Y018山东科技大学,118,153434
15财务管理(中外合作办学),B420河北金融学院,2,153515
37信息管理与信息系统,A127内蒙古科技大学,3,153537
05公共管理类(地方专项计划),A439山东第一医科大学,30,154304
4F旅游管理(含职教师范),B318江西科技师范大学,3,154578
92旅游管理,A402闽南师范大学,4,154590
22健康服务与管理,A735甘肃中医药大学,2,154835
0E信息管理与信息系统(地方专项计划),A441山东中医药大学,10,154934
24体育经济与管理,A071天津体育学院,6,155086
03工商管理,A395闽江学院,4,155219
0H财务管理,B313福建商学院,2,155271
20行政管理(菏泽校区),Y005齐鲁工业大学,132,155500
0K工商管理,B688山东工商学院,72,155568
08财务管理,B049淮阴工学院,2,155611
25公共事业管理,A735甘肃中医药大学,2,155660
50旅游管理,A370安徽师范大学,4,155747
08旅游管理,B407北方民族大学,2,155961
0P信息管理与信息系统,B230齐齐哈尔医学院,1,156088
N5酒店管理,A061天津农学院,3,156110
61健康服务与管理,A114山西医科大学,2,156469
26旅游管理,A676云南农业大学,1,156569
12公共事业管理,B104华北科技学院,12,156663
61物流管理(中外合作办学),A078华北水利水电大学,5,156726
30酒店管理,A166沈阳师范大学,8,156765
39旅游管理,A220东北石油大学,4,157369
F1公共事业管理,A223黑龙江八一农垦大学,2,157371
24健康服务与管理,A809山西中医药大学,4,157434
25公共事业管理,A760新疆医科大学,1,157536
19财务管理,A084河北建筑工程学院,2,157776
G2物流管理,A162辽宁中医药大学,3,158571
20公共事业管理,B840西安医学院,3,158574
1S交通管理,B510山东交通学院,33,158744
P6人力资源管理,B847佛山科学技术学院,5,158942
28物业管理,B077长沙学院,2,159032
C3物流管理,A594广西科技大学,3,159122
3S农林经济管理(中外合作办学),A676云南农业大学,2,159666
28人力资源管理,A762新疆师范大学,6,159707
25旅游管理类,A643重庆三峡学院,2,159985
10信息管理与信息系统,A485郑州航空工业管理学院,2,160175
2Y旅游管理(校企合作，与喜来登酒店合作),A427济南大学,30,160262
17工程管理,A191吉林建筑大学,5,160384
0S信息管理与信息系统(校企合作，与山东智博教育科技有限公司合作),A431齐鲁工业大学,160,160656
19工程管理(国际本科学术互认课程项目),A153沈阳建筑大学,2,161155
77物流管理,A324盐城师范学院,3,161318
D5工商管理类,A223黑龙江八一农垦大学,7,161469
0H农林经济管理(基地班),A733甘肃农业大学,5,161508
0M物流管理,A879安徽科技学院,2,161762
0B财务管理,E438山东管理学院,66,161996
30大数据管理与应用,A643重庆三峡学院,2,162510
16财务管理,A894景德镇学院,2,162917
0A人力资源管理,B688山东工商学院,78,163001
51管理科学与工程类,B551重庆科技学院,5,163050
29房地产开发与管理,A596桂林理工大学,3,163066
03房地产开发与管理,A430山东建筑大学,43,163226
06财务管理,B538湖南女子学院,2,163372
0A工程管理,B775防灾科技学院,3,163416
10交通运输(轨道交通运营与管理方向),B510山东交通学院,40,163592
0K质量管理工程,C105天津中德应用技术大学,5,163939
2K旅游管理(校企合作，与济南富力凯悦酒店合作),A427济南大学,30,164507
0Y文化产业管理(校企合作，与腾讯山东企鹅新媒体学院合作),A452临沂大学,100,165461
39物流管理,B629北华航天工业学院,1,165514
04物流管理与工程类,A485郑州航空工业管理学院,3,165850
Z3行政管理,A416上饶师范学院,2,166122
P1工商管理,B847佛山科学技术学院,5,166123
3Z交通运输(机场现场运行管理方向),A128内蒙古工业大学,4,166532
10人力资源管理,A766新疆财经大学,4,166798
28人力资源管理,A467河南科技学院,3,166880
29供应链管理,E388重庆第二师范学院,4,166915
15旅游管理,A418赣南师范大学,2,166917
2D行政管理,B067潍坊学院,63,166922
0L物流管理,Y004青岛理工大学,210,166935
0F公共事业管理,A438潍坊医学院,60,166977
18财务管理,E277山东青年政治学院,135,167927
45工商管理,B070洛阳理工学院,4,168004
0W物流管理,B319南昌工程学院,2,168026
04财务管理,B393昆明学院,2,168079
40物流管理,A397武夷学院,1,168261
1D旅游管理,A741兰州财经大学,2,168475
43工商管理,B342湖南工程学院,2,168682
31旅游管理,B077长沙学院,2,168914
4G酒店管理(国际酒店),B318江西科技师范大学,2,168985
07公共事业管理,A762新疆师范大学,6,169101
