院校名称,专业,2020投档计划数,2020最低分,2020投档最低位次,2021投档计划数,2021最低分,2021投档最低位次,2022投档计划数,2022最低分,2022投档最低位次,特点,一流大学与一流学科,院校性质,平均最低投档线
常州大学,材料化学,none,none,none,2,556,53305,2,551,58101,省重点,none,公办,55703
湖北师范大学,化学类,2,574,50712,6,555,54483,3,548,62641,none,none,公办,55945
哈尔滨理工大学,材料化学,2,571,53618,2,554,55360,8,546,64787,省重点,none,公办,57922
青海大学,应用化学,6,568,56539,8,553,56685,8,549,61203,211,一流学科,公办,58142
浙江农林大学,应用化学,1,567,58103,1,552,58446,2,550,59356,省重点,none,公办,58635
江西师范大学,材料化学,none,none,none,2,550,60599,none,none,none,省重点,none,公办,60599
宁波诺丁汉大学,化学(中外合作办学)(2加2),1,571,53981,2,541,73463,1,553,55151,none,none,中外合作办学,60865
华北理工大学,应用化学,2,568,57419,6,551,59365,6,544,67003,省重点,none,公办,61262
南昌航空大学,材料化学,2,569,55564,4,550,60301,3,543,69120,省重点,none,公办,61662
石河子大学,应用化学,none,none,none,none,none,none,4,548,61732,211,一流学科,公办,61732
青岛大学,化学(师范类),35,565,60608,35,548,62947,35,544,68070,省重点,none,公办,63875
山东科技大学,应用化学,70,563,63655,46,548,62854,46,545,66128,省重点,none,公办,64212
南昌航空大学,应用化学,2,567,58040,4,547,64497,4,542,70112,省重点,none,公办,64216
青岛科技大学,应用化学(英才计划),30,563,63527,30,547,64988,none,none,none,省重点,none,公办,64258
安徽师范大学,材料化学,none,none,none,none,none,none,2,546,64284,省重点,none,公办,64284
安徽师范大学,应用化学,none,none,none,none,none,none,2,546,64378,省重点,none,公办,64378
三峡大学,化学,2,568,56753,7,547,64257,6,540,73012,省重点,none,公办,64674
长春理工大学,应用化学,2,566,59314,3,549,62706,3,541,72115,省重点,none,公办,64712
广西师范大学,化学(师范类),4,563,62784,4,548,63361,4,543,68819,省重点,none,公办,64988
青岛科技大学,化学(英才计划),30,561,65522,30,545,66882,none,none,none,省重点,none,公办,66202
东北电力大学,应用化学,10,570,54875,10,547,64944,10,536,79614,省重点,none,公办,66478
东北林业大学,化学(中外合作办学),12,562,64982,16,546,66020,16,542,70802,211,一流学科,公办,67268
山东科技大学,材料化学,46,560,67216,41,544,68784,none,none,none,省重点,none,公办,68000
青岛科技大学,化学,28,562,64299,34,545,67307,105,539,75279,省重点,none,公办,68962
湖南科技大学,应用化学,3,560,66736,3,545,67504,5,538,76451,省重点,none,公办,70230
黑龙江大学,材料化学,none,none,none,none,none,none,2,542,70461,none,none,公办,70461
云南师范大学,化学(师范类),none,none,none,3,542,71280,3,542,70935,省重点,none,公办,71108
青岛科技大学,应用化学,49,558,69601,31,543,69537,89,538,77294,省重点,none,公办,72144
华北理工大学,材料化学,none,none,none,4,544,68682,4,538,75970,省重点,none,公办,72326
中北大学,应用化学,5,564,62493,10,543,70159,10,533,85415,省重点,none,公办,72689
大连大学,化学,5,558,69844,4,543,70005,6,537,78982,省重点,none,公办,72944
海南师范大学,化学(师范类),2,554,75755,5,542,71742,4,540,73874,省重点,none,公办,73790
西安石油大学,应用化学,2,553,76634,2,542,71736,2,540,73226,none,none,公办,73865
长江大学,化学类(含师范类，含省支柱产业人才培养计划),none,none,none,6,540,74434,none,none,none,省重点,none,公办,74434
青岛科技大学,材料化学,32,555,73735,28,540,74124,27,536,79612,省重点,none,公办,75824
中南民族大学,化学类,none,none,none,none,none,none,6,538,75890,省重点,none,公办,75890
长江大学,化学类(师范类),none,none,none,none,none,none,6,537,77768,省重点,none,公办,77768
长春理工大学,材料化学,6,556,72195,6,540,74587,9,530,89969,省重点,none,公办,78917
陕西理工大学,化学(师范类),none,none,none,1,537,79312,none,none,none,none,none,公办,79312
曲阜师范大学,化学(师范类),71,538,99723,215,544,69143,242,542,70064,省重点,none,公办,79643
天津城建大学,应用化学,1,551,78985,1,538,78339,1,534,83632,none,none,公办,80319
沈阳建筑大学,材料化学,1,554,75233,1,537,78876,1,531,87306,省重点,none,公办,80472
青岛科技大学,应用化学(地方专项计划),15,549,81903,15,536,81186,15,533,84230,省重点,none,公办,82440
山东师范大学,化学(师范类，非西藏生源定向西藏就业),none,none,none,1,535,82571,none,none,none,省重点,none,公办,82571
济南大学,化学类,127,547,85046,92,533,85275,51,537,78736,省重点,none,公办,83019
河北科技大学,应用化学,4,550,80359,4,535,82703,4,532,86540,省重点,none,公办,83201
