院校名称,专业,2020投档计划数,2020最低分,2020投档最低位次,2021投档计划数,2021最低分,2021投档最低位次,2022投档计划数,2022最低分,2022投档最低位次,特点,一流大学与一流学科,院校性质,平均最低投档线
西安财经大学,经济统计学,2,569,55978,2,554,56060,2,551,57804,none,none,公办,56614
中国石油大学(北京)克拉玛依校区,统计学,6,557,70891,5,558,50912,6,559,48251,211,一流学科,公办,56685
山东科技大学,统计学,42,567,57854,37,553,56386,62,551,57642,省重点,none,公办,57294
北京师范大学-香港浸会大学联合国际学院,统计学(中外合作办学),2,568,57321,2,552,58493,2,551,57962,none,none,内地与港澳台地区合作办学,57925
安徽师范大学,统计学,4,568,57129,5,551,59127,2,549,60530,省重点,none,公办,58929
江西师范大学,统计学,none,none,none,none,none,none,1,550,58959,省重点,none,公办,58959
西安财经大学,应用统计学,4,568,57142,4,552,58573,4,549,61226,none,none,公办,58980
山西财经大学,统计学,4,565,60538,4,551,59447,4,549,60509,省重点,none,公办,60165
山东财经大学,经济统计学(地方专项计划),none,none,none,20,549,62391,20,549,60379,省重点,none,公办,61385
安徽财经大学,经济统计学,none,none,none,3,549,62375,2,549,60571,省重点,none,公办,61473
山西财经大学,应用统计学,2,563,62668,2,549,62196,2,550,59771,省重点,none,公办,61545
山西财经大学,经济统计学,3,565,60139,3,549,61590,3,547,63914,省重点,none,公办,61881
安徽财经大学,统计学,4,564,61895,2,549,61507,2,546,64176,省重点,none,公办,62526
中北大学,统计学,4,563,62914,4,548,63772,4,546,65398,省重点,none,公办,64028
湖南科技大学,应用统计学,3,561,65289,3,548,63766,3,545,65961,省重点,none,公办,65005
桂林电子科技大学,应用统计学,3,563,63407,2,548,63081,5,542,70078,省重点,none,公办,65522
吉林财经大学,统计学,2,559,67875,2,547,64514,none,none,none,省重点,none,公办,66195
吉林财经大学,经济统计学,2,560,66693,2,547,64518,4,543,69034,省重点,none,公办,66748
青岛理工大学,统计学,58,556,72433,26,543,70417,27,542,71077,省重点,none,公办,71309
安徽农业大学,应用统计学,2,557,70588,2,544,68213,5,538,76737,省重点,none,公办,71846
长春理工大学,应用统计学,none,none,none,3,545,67470,7,537,78584,省重点,none,公办,73027
云南师范大学,统计学,none,none,none,2,541,73395,none,none,none,省重点,none,公办,73395
西北师范大学,经济统计学,none,none,none,none,none,none,2,540,73520,省重点,none,公办,73520
河南工业大学,应用统计学,1,554,75559,1,541,72568,1,540,72969,省重点,none,公办,73699
安徽工业大学,经济统计学,2,554,74791,2,541,72588,2,537,77831,省重点,none,公办,75070
