院校名称,专业,2020投档计划数,2020最低分,2020投档最低位次,2021投档计划数,2021最低分,2021投档最低位次,2022投档计划数,2022最低分,2022投档最低位次,特点,一流大学与一流学科,院校性质,平均最低投档线
内蒙古科技大学包头师范学院,英语(师范类),2,506,158921,2,498,155272,2,495,161174,none,none,公办,158456
内蒙古科技大学,商务英语,2,519,133722,none,none,none,none,none,none,none,none,公办,133722
内蒙古农业大学,英语,4,512,146939,4,505,139765,4,502,144270,省重点,none,公办,143658
宁波大学,英语,4,602,25641,5,586,25489,2,586,23515,省重点,一流学科,公办,24882
宁夏大学,英语(师范),2,591,33551,3,580,30055,4,573,34443,211,一流学科,公办,32683
宁夏师范学院,英语,5,494,183034,5,490,172760,none,none,none,none,none,公办,177897
齐鲁工业大学,英语,104,543,91598,99,531,88588,89,529,91506,none,none,公办,90564
齐鲁师范学院,商务英语(校企合作，与山东开创信息有限公司合作),none,none,none,30,489,175100,40,486,183311,none,none,公办,179206
齐鲁师范学院,英语(师范类),none,none,none,80,517,114618,105,516,116741,none,none,公办,115680
青岛大学,英语,9,597,28636,11,581,29082,19,575,32710,省重点,none,公办,30143
青岛大学,英语(师范类),10,579,45428,none,none,none,60,552,56797,省重点,none,公办,51113
青岛科技大学,英语,71,564,61513,71,550,60358,76,546,64521,省重点,none,公办,62131
青岛科技大学,英语(高密校区),60,533,107751,60,523,103732,64,521,106669,省重点,none,公办,106051
青岛理工大学,英语,54,559,69055,54,547,65279,73,542,70140,省重点,none,公办,68158
青岛理工大学,英语(校企合作，与青岛网商产业教育公司合作),35,534,107004,35,523,103886,35,520,108099,省重点,none,公办,106330
青岛农业大学,英语,91,536,103722,93,524,102017,92,522,105034,省重点,none,公办,103591
青岛农业大学,英语(校企合作，与青岛英谷教育科技公司合作),80,511,148156,80,505,139882,70,504,141432,省重点,none,公办,143157
青海民族大学,英语(师范类),2,521,130216,4,507,135106,4,503,143820,none,none,公办,136381
青海师范大学,英语(师范类),5,530,113126,5,518,112097,5,521,106450,省重点,none,公办,110558
琼台师范学院,英语(师范类),2,514,142172,2,505,139908,2,500,149460,none,none,公办,143847
曲阜师范大学,商务英语,86,554,75898,102,539,76179,89,534,83596,省重点,none,公办,78558
曲阜师范大学,英语(师范类),136,576,48627,145,560,49262,141,558,49820,省重点,none,公办,49236
衢州学院,商务英语,5,503,163313,5,495,161350,5,492,168166,none,none,公办,164276
泉州师范学院,商务英语,none,none,none,2,502,146360,none,none,none,none,none,公办,146360
泉州师范学院,英语,none,none,none,none,none,none,3,505,139713,none,none,公办,139713
三明学院,商务英语,none,none,none,2,485,184753,2,485,185457,none,none,公办,185105
三峡大学,英语,2,569,55777,none,none,none,none,none,none,省重点,none,公办,55777
山东工商学院,英语(校企合作，与山东智博教育科技有限公司合作),none,none,none,70,489,174399,70,486,183179,none,none,公办,178789
山东管理学院,商务英语,70,499,172436,63,491,170125,62,489,175500,none,none,公办,172687
山东建筑大学,英语,50,539,98884,56,527,96194,31,525,98406,省重点,none,公办,97828
山东建筑大学,英语(校企合作，与济南译软信息技术有限公司合作),none,none,none,50,502,146193,50,501,148560,省重点,none,公办,147377
山东建筑大学,英语(校企合作，与山东本言文化传播有限公司合作),none,none,none,none,none,none,none,none,none,省重点,none,公办,none
山东建筑大学,英语(校企合作，与山东智博教育科技有限公司合作),none,none,none,60,504,142269,60,502,145780,省重点,none,公办,144025
山东交通学院,英语,45,511,148646,40,504,141829,58,501,147203,none,none,公办,145893
山东科技大学,金融学(中外合作办学)(就读地点济南，只提供英语教学、其他语种慎报),none,none,none,90,511,126227,100,506,137192,省重点,none,公办,131710
山东科技大学,金融学(中外合作办学)(就读地点济南只提供英语教学、其他语种慎报),none,none,none,none,none,none,none,none,none,省重点,none,公办,none
山东科技大学,英语,106,570,55199,none,none,none,none,none,none,省重点,none,公办,55199
山东科技大学,英语(外语语种须为英语),none,none,none,95,555,54486,115,551,58501,省重点,none,公办,56494
山东理工大学,英语(师范类，外语语种为英语),none,none,none,120,532,88066,120,530,90175,省重点,none,公办,89121
山东理工大学,英语(外语语种为英语),none,none,none,39,529,91899,39,527,94493,省重点,none,公办,93196
山东农业大学,商务英语,56,534,106899,60,523,104053,65,520,107634,省重点,none,公办,106195
山东农业大学,商务英语(校企合作，与山东网商教育科技集团合作),none,none,none,70,504,141929,60,504,141974,省重点,none,公办,141952
山东农业大学,英语,123,539,98720,120,527,95348,125,525,99161,省重点,none,公办,97743
山东农业工程学院,商务英语,50,495,180071,70,487,179571,86,483,188807,none,none,公办,182816
山东女子学院,商务英语,32,498,174828,none,none,none,none,none,none,none,none,公办,174828
山东女子学院,商务英语(仅招收英语语种考生),none,none,none,42,490,173269,57,487,180564,none,none,公办,176917
山东女子学院,英语,47,503,164360,none,none,none,none,none,none,none,none,公办,164360
山东女子学院,英语(仅招收英语语种考生),none,none,none,67,495,161204,71,493,165963,none,none,公办,163584
山东青年政治学院,英语,25,508,154813,25,501,147607,25,501,148489,none,none,公办,150303
山东青年政治学院,英语(校企合作，与青岛英谷教育科技公司合作),none,none,none,40,488,178313,80,484,188047,none,none,公办,183180
山东师范大学,英语(师范类，非西藏生源定向西藏就业),none,none,none,2,561,47442,3,546,65002,省重点,none,公办,56222
山东政法学院,商务英语(校企合作，与青岛英谷教育科技股份有限公司合作),none,none,none,60,494,164526,60,490,173953,none,none,公办,169240
山东政法学院,英语,83,515,141260,83,506,137969,83,504,141301,none,none,公办,140177
山东中医药大学,英语,100,523,126619,100,514,120012,110,512,124149,省重点,none,公办,123593
山西财经大学,商务英语,2,573,51416,2,556,53034,2,550,59923,省重点,none,公办,54791
山西大学,英语,2,588,36720,2,575,34266,3,575,32783,省重点,一流学科,公办,34590
山西农业大学,英语,none,none,none,none,none,none,2,516,115590,全国重点,none,公办,115590
陕西师范大学,外国语言文学类(英语),8,616,16859,6,602,15832,3,603,13819,211,一流学科,公办,15503
汕头大学,英语,2,595,30762,2,577,32292,2,572,35008,省重点,none,公办,32687
商丘师范学院,商务英语,none,none,none,1,503,144116,1,500,150369,none,none,公办,147243
商丘师范学院,英语(师范类),none,none,none,3,509,130414,3,512,124693,none,none,公办,127554
上海财经大学,商务英语,none,none,none,2,633,4574,none,none,none,211,一流学科,公办,4574
上海电机学院,英语,2,555,73791,3,540,74868,3,533,84625,none,none,公办,77761
上海对外经贸大学,金融学(全英语),2,626,12325,2,605,13956,2,595,17745,none,none,公办,14675
上海理工大学,英语(中外合作办学)(中美合作),5,586,38426,5,569,39349,5,561,46375,省重点,none,公办,41383
上海立信会计金融学院,商务英语,4,584,39795,2,565,43481,2,554,54513,none,none,公办,45930
上海师范大学,英语(师范类),none,none,none,4,593,20729,4,588,22130,省重点,none,公办,21430
上海体育学院,英语,2,580,44155,2,566,42439,none,none,none,省重点,一流学科,公办,43297
上海外国语大学,商务英语,2,647,5279,2,626,6208,2,621,6850,211,一流学科,公办,6112
上海外国语大学,英语,2,651,4444,2,633,4569,2,626,5370,211,一流学科,公办,4794
上海外国语大学,英语(教育),2,649,4839,none,none,none,2,623,6214,211,一流学科,公办,5527
上海政法学院,英语,2,593,32528,4,576,33379,3,570,37171,none,none,公办,34359
上饶师范学院,英语(师范类),none,none,none,2,508,131980,2,507,134843,none,none,公办,133412
韶关学院,英语(师范类),none,none,none,2,496,159104,2,497,156975,none,none,公办,158040
邵阳学院,商务英语,2,501,167472,2,491,169384,2,489,176098,none,none,公办,170985
邵阳学院,英语(师范类),none,none,none,3,495,161940,3,496,158672,none,none,公办,160306
深圳技术大学,商务英语,none,none,none,none,none,none,4,551,57571,none,none,公办,57571
沈阳航空航天大学,英语,2,574,50102,2,558,51317,2,553,55965,none,none,公办,52461
沈阳化工大学,英语,4,529,115661,4,518,113188,2,518,112663,省重点,none,公办,113837
沈阳建筑大学,英语,2,548,83594,2,536,81465,2,534,83635,省重点,none,公办,82898
沈阳理工大学,英语,2,556,73095,2,542,72241,3,538,75929,省重点,none,公办,73755
石河子大学,英语,8,563,63868,6,557,52633,6,556,52358,211,一流学科,公办,56286
石家庄铁道大学,英语,2,564,61982,2,550,61207,2,545,66824,全国重点,none,公办,63338
首都师范大学,英语,5,617,16303,5,599,17332,5,596,17699,省重点,一流学科,公办,17111
四川大学,英语,5,642,6635,5,623,7205,5,619,7283,"985,211",一流大学,公办,7041
四川农业大学,英语,3,597,29068,3,581,29089,3,578,30205,211,一流学科,公办,29454
四川师范大学,英语,2,591,33873,2,577,32526,3,575,32740,省重点,none,公办,33046
四川外国语大学,商务英语,8,590,34721,5,574,35126,4,568,38547,none,none,公办,36131
四川外国语大学,商务英语(中外合作办学),10,577,47531,8,559,50274,7,547,63710,none,none,公办,53838
四川外国语大学,英语,14,594,31040,15,577,31740,15,571,36317,none,none,公办,33032
苏州大学,英语(师范类),none,none,none,1,622,7528,none,none,none,211,一流学科,公办,7528
绥化学院,英语,4,498,174777,8,489,174836,4,489,174725,none,none,公办,174779
绥化学院,英语(师范类),4,497,175229,4,493,164842,3,493,166980,none,none,公办,169017
台州学院,商务英语,4,518,134972,4,515,119322,none,none,none,none,none,公办,127147
太原理工大学,英语,4,601,25775,4,586,25496,4,583,26102,211,一流学科,公办,25791
太原理工大学,英语(英俄双语方向),2,599,27317,2,589,23618,2,582,26498,211,一流学科,公办,25811
太原理工大学,英语(英日双语方向),4,601,26289,4,585,26244,4,582,26827,211,一流学科,公办,26453
太原师范学院,英语(师范类),none,none,none,5,519,111552,6,516,115033,none,none,公办,113293
泰山学院,英语(含师范类),90,516,138887,94,508,132859,84,507,135140,none,none,公办,135629
天津工业大学,英语,3,600,27015,3,583,27159,4,579,29363,省重点,一流学科,公办,27846
天津科技大学,英语,3,584,40398,3,569,39727,4,563,43435,省重点,none,公办,41187
天津理工大学,英语,4,590,34787,4,571,37186,4,566,40397,none,none,公办,37457
天津商业大学,英语,6,577,47592,4,563,45932,none,none,none,省重点,none,公办,46762
天津商业大学,英语(应用翻译方向),none,none,none,2,561,47474,2,558,49855,省重点,none,公办,48665
天津师范大学,英语(师范类),none,none,none,3,592,21495,5,586,23751,省重点,none,公办,22623
天津外国语大学,外国语言文学类(英语类),none,none,none,4,586,25425,6,581,27374,省重点,none,公办,26400
天津职业技术师范大学,英语(师范类),none,none,none,2,553,57449,2,550,59987,none,none,公办,58718
天水师范学院,商务英语,3,492,187168,5,486,182998,4,482,191323,none,none,公办,187163
通化师范学院,英语(师范类),none,none,none,5,494,164479,5,496,159861,none,none,公办,162170
潍坊学院,英语(师范类),none,none,none,42,517,115003,65,515,118133,none,none,公办,116568
潍坊医学院,英语,35,509,152643,35,501,147309,54,499,152936,none,none,公办,150963
梧州学院,英语,none,none,none,1,491,169618,1,488,178565,none,none,公办,174092
武汉工程大学,英语,2,581,43212,2,566,42825,none,none,none,none,none,公办,43019
武汉工程大学,英语(法学双专业、国家人才培养创新实验区),none,none,none,none,none,none,none,none,none,none,none,公办,none
武汉工程大学,英语(辅修法学专业双学位),none,none,none,2,569,39718,2,566,40870,none,none,公办,40294
武汉工程大学,英语(含文化传播、英语教育、商务方向),none,none,none,none,none,none,4,561,46543,none,none,公办,46543
武夷学院,商务英语,1,514,141975,1,505,138681,1,499,152083,none,none,公办,144246
西安财经大学,商务英语,6,565,61254,4,550,60256,4,545,66359,none,none,公办,62623
西安工业大学,英语,2,566,59446,2,555,54126,2,551,58237,none,none,公办,57270
