院校名称,专业,2020投档计划数,2020最低分,2020投档最低位次,2021投档计划数,2021最低分,2021投档最低位次,2022投档计划数,2022最低分,2022投档最低位次,特点,一流大学与一流学科,院校性质,平均最低投档线
兰州文理学院,新闻学,1,513,143904,1,508,133670,4,503,143251,none,none,公办,140275
廊坊师范学院,新闻学,3,521,130022,3,510,129308,3,507,133348,none,none,公办,130893
乐山师范学院,新闻学,5,499,172033,5,491,170421,6,489,174861,none,none,公办,172438
辽宁大学,新闻学,3,608,21812,6,591,22236,8,587,23167,211,一流学科,公办,22405
临沂大学,新闻学,10,531,111788,9,523,104188,46,520,108472,none,none,公办,108149
洛阳理工学院,新闻学,2,520,130908,4,509,131207,4,507,133455,none,none,公办,131857
吕梁学院,新闻学,none,none,none,5,488,176972,5,489,176117,none,none,公办,176545
南昌大学,新闻传播学类,none,none,none,8,590,22925,8,588,22637,211,一流学科,公办,22781
南昌大学,新闻学,2,610,20516,none,none,none,none,none,none,211,一流学科,公办,20516
南昌工程学院,新闻传播学类,none,none,none,2,505,140106,2,503,142593,none,none,公办,141350
南昌航空大学,新闻学,1,574,50059,4,558,51212,2,556,52566,省重点,none,公办,51279
南京师范大学,新闻传播学类,5,625,12577,5,610,11857,3,605,13046,211,一流学科,公办,12493
南阳师范学院,新闻学,8,503,163943,5,496,159983,8,497,157025,none,none,公办,160317
内蒙古大学,新闻学,2,594,31083,2,579,30822,2,577,30973,211,一流学科,公办,30959
内蒙古科技大学包头师范学院,新闻学,1,494,183032,1,489,175636,1,492,169248,none,none,公办,175972
内蒙古民族大学,新闻学,4,510,150808,4,501,148843,4,501,148257,省重点,none,公办,149303
宁波大学,新闻传播学类,2,601,25980,none,none,none,none,none,none,省重点,一流学科,公办,25980
宁夏大学,新闻学(卓越新闻人才计划),4,587,37008,4,572,36588,4,574,33533,211,一流学科,公办,35710
青岛大学,新闻学,16,589,35122,19,573,35793,14,570,36460,省重点,none,公办,35792
青岛农业大学,新闻传播学类,74,532,109208,none,none,none,none,none,none,省重点,none,公办,109208
青海师范大学,新闻学,none,none,none,none,none,none,3,514,119803,省重点,none,公办,119803
曲阜师范大学,新闻学,38,555,74416,84,541,73105,84,540,73938,省重点,none,公办,73820
