院校名称,专业,2020投档计划数,2020最低分,2020投档最低位次,2021投档计划数,2021最低分,2021投档最低位次,2022投档计划数,2022最低分,2022投档最低位次,特点,一流大学与一流学科,院校性质,平均最低投档线
沈阳师范大学,社会学,5,537,102035,5,525,99953,5,520,108599,none,none,公办,103529
云南财经大学,劳动与社会保障,4,538,100453,4,522,105710,4,517,114506,省重点,none,公办,106890
延安大学,社会工作,5,530,114211,5,523,104037,5,519,110537,省重点,none,公办,109595
哈尔滨商业大学,社会工作,4,534,106140,2,520,109479,2,517,114222,省重点,none,公办,109947
天津职业技术师范大学,劳动与社会保障,none,none,none,none,none,none,4,519,110467,none,none,公办,110467
鲁东大学,社会工作,60,532,109978,52,519,109952,60,515,118787,none,none,公办,112906
西北民族大学,社会学类,2,525,122810,2,515,119287,2,521,106936,省重点,none,公办,116344
沈阳师范大学,社会工作,5,530,113777,5,518,113422,5,512,123369,none,none,公办,116856
湖北民族大学,社会学,none,none,none,3,516,117390,none,none,none,none,none,公办,117390
东北石油大学,社会工作,4,523,125875,2,519,111558,2,516,116442,全国重点,none,公办,117958
长春工业大学,社会工作,1,527,118455,1,517,115185,1,512,124198,省重点,none,公办,119279
广西民族大学,社会学,2,523,126044,2,515,119203,2,515,117882,省重点,none,公办,121043
郑州轻工业大学,社会工作,3,525,122676,4,514,119881,2,512,124883,none,none,公办,122480
赣南师范大学,社会学,1,521,129508,2,514,121373,2,515,118645,none,none,公办,123175
山西医科大学,社会工作,2,526,120177,2,514,121290,3,510,128951,省重点,none,公办,123473
兰州财经大学,社会工作,2,527,119435,2,514,120048,2,508,132445,none,none,公办,123976
吉林农业大学,社会学类,2,523,126575,2,511,127247,none,none,none,省重点,none,公办,126911
云南农业大学,社会工作,1,516,139263,1,516,116898,1,510,129012,省重点,none,公办,128391
山东建筑大学,社会工作,60,522,128177,58,510,129174,54,507,135042,省重点,none,公办,130798
山东理工大学,社会工作,66,519,132840,63,509,131060,60,507,134262,省重点,none,公办,132721
青岛农业大学,社会工作,54,519,133128,55,509,131621,55,506,136625,省重点,none,公办,133791
山东第一医科大学,劳动与社会保障(招收医疗保障方向),40,515,140492,40,508,133473,none,none,none,none,none,公办,136983
山东中医药大学,劳动与社会保障(地方专项计划),none,none,none,none,none,none,5,504,141205,省重点,none,公办,141205
井冈山大学,社会工作,5,514,142664,4,505,139793,4,504,141539,none,none,公办,141332
青海师范大学,社会学,none,none,none,none,none,none,2,504,141948,省重点,none,公办,141948
临沂大学,社会工作,none,none,none,none,none,none,30,503,142507,none,none,公办,142507
沈阳化工大学,社会工作,6,512,146162,2,505,139834,2,503,143629,省重点,none,公办,143208
四川轻化工大学,劳动与社会保障,2,506,158307,3,506,137159,3,503,143218,none,none,公办,146228
山东第一医科大学,社会工作,30,509,153067,14,504,142048,none,none,none,none,none,公办,147558
内蒙古科技大学,社会工作,3,511,148086,1,503,144419,1,500,150523,none,none,公办,147676
内蒙古工业大学,社会工作,1,510,149961,none,none,none,none,none,none,省重点,none,公办,149961
山东中医药大学,劳动与社会保障,55,507,155436,50,501,147385,42,501,147493,省重点,none,公办,150105
吉林建筑大学,社会工作,4,507,156668,4,501,148632,4,501,148576,省重点,none,公办,151292
黑龙江八一农垦大学,社会工作,3,501,167650,3,502,146605,3,498,154252,none,none,公办,156169
北华航天工业学院,社会工作,2,504,162802,2,497,157710,2,497,157004,none,none,公办,159172
新疆师范大学,社会工作,2,500,170360,2,494,164268,2,498,154359,省重点,none,公办,162996
山东工商学院,社会工作,31,504,162541,31,495,162321,31,493,165445,none,none,公办,163436
哈尔滨金融学院,劳动与社会保障,2,503,164623,none,none,none,none,none,none,none,none,公办,164623
哈尔滨学院,社会工作,2,496,178684,1,496,159312,1,496,158202,none,none,公办,165399
潍坊医学院,劳动与社会保障,34,502,166689,34,493,165946,18,492,168819,none,none,公办,167151
淮阴工学院,社会工作,3,502,166587,none,none,none,4,490,172830,none,none,公办,169709
石家庄学院,社会工作,5,501,168100,5,492,168633,5,489,175637,none,none,公办,170790
安阳师范学院,社会学,3,498,173587,3,489,174919,3,492,168286,none,none,公办,172264
岭南师范学院,社会工作,1,500,170211,2,490,171771,2,489,176238,none,none,公办,172740
青海民族大学,社会工作,none,none,none,4,490,171734,4,490,173950,none,none,公办,172842
临沂大学,社会工作(校企合作，与水发民生产业投资集团合作),none,none,none,80,490,173165,none,none,none,none,none,公办,173165
商丘师范学院,社会工作,2,498,173875,2,492,168761,3,488,177788,none,none,公办,173475
山东青年政治学院,社会工作,60,498,173027,60,490,172758,100,487,180607,none,none,公办,175464
黑龙江工程学院,社会工作,2,492,187178,1,487,178518,1,495,161990,none,none,公办,175895
衡水学院,社会工作,3,497,175525,3,488,178169,3,484,186155,none,none,公办,179950
山东管理学院,社会工作,28,496,178422,60,487,179700,62,484,187279,none,none,公办,181800
长春人文学院,人文学院社会工作,1,494,182478,none,none,none,none,none,none,none,none,民办,182478
河南财政金融学院,社会工作,none,none,none,2,486,182955,none,none,none,none,none,公办,182955
山东女子学院,社会工作,22,495,180519,39,486,181315,49,483,189506,none,none,公办,183780
安康学院,社会工作,2,493,183948,2,485,183797,none,none,none,none,none,公办,183873
韩山师范学院,社会工作,3,492,185319,none,none,none,none,none,none,none,none,公办,185319
湖南人文科技学院,社会工作,5,493,184769,9,485,185302,8,481,194443,none,none,公办,188171
楚雄师范学院,社会工作,none,none,none,2,485,185051,5,480,196821,none,none,公办,190936
临沂大学,社会工作(中外合作办学)(招收银发产业经营与管理方向),80,487,196664,80,484,187613,80,483,190244,none,none,公办,191507
菏泽学院,劳动与社会保障(校企合作，与山东明德物业集团公司合作),24,494,182121,50,480,196425,50,477,204699,none,none,公办,194415
喀什大学,社会工作,10,484,201962,15,480,196591,15,476,206346,省重点,none,公办,201633
新疆理工学院,社会工作,none,none,none,5,477,201967,2,478,202444,none,none,公办,202206
天津天狮学院,劳动与社会保障,1,483,203701,1,478,200457,1,472,216218,none,none,民办,206792
潍坊科技学院,社会工作,37,479,212985,37,475,207908,70,470,222069,none,none,民办,214321
青岛恒星科技学院,社会工作,20,469,233959,40,466,226953,53,459,249367,none,none,民办,236760
