院校名称,专业,2020投档计划数,2020最低分,2020投档最低位次,2021投档计划数,2021最低分,2021投档最低位次,2022投档计划数,2022最低分,2022投档最低位次,特点,一流大学与一流学科,院校性质,平均最低投档线
青海大学,信息管理与信息系统,4,568,57386,9,557,51831,9,558,49907,211,一流学科,公办,53041
昆明理工大学,信息管理与信息系统,3,572,52694,3,557,51561,3,553,55912,省重点,none,公办,53389
哈尔滨理工大学,信息管理与信息系统,2,572,52017,3,555,54025,2,549,60231,省重点,none,公办,55424
安徽医科大学,信息管理与信息系统,2,569,56067,none,none,none,none,none,none,省重点,none,公办,56067
山东师范大学,信息管理与信息系统(地方专项计划),9,564,61780,8,552,57529,6,558,49602,省重点,none,公办,56304
湖南中医药大学,信息管理与信息系统,1,572,52361,1,553,56864,1,546,64678,省重点,none,公办,57968
黑龙江大学,信息管理与信息系统,2,568,56667,2,552,58101,2,550,59538,none,none,公办,58102
武汉工程大学,信息管理与信息系统(商务智能决策方向),none,none,none,none,none,none,2,550,59332,none,none,公办,59332
长春理工大学,信息管理与信息系统,1,564,61634,1,548,63793,1,547,63198,省重点,none,公办,62875
常州大学,信息管理与信息系统,none,none,none,none,none,none,2,547,63260,省重点,none,公办,63260
南京工程学院,信息管理与信息系统,2,561,66000,none,none,none,none,none,none,none,none,公办,66000
西安石油大学,信息管理与信息系统,2,558,69133,2,544,68404,2,542,70881,none,none,公办,69473
贵州大学,信息管理与信息系统(中外合作办学),none,none,none,23,543,70838,none,none,none,211,一流学科,公办,70838
兰州交通大学,信息管理与信息系统,2,557,70839,2,542,71302,2,538,76713,省重点,none,公办,72951
浙江科技学院,信息管理与信息系统,none,none,none,none,none,none,2,537,77802,none,none,公办,77802
济南大学,信息管理与信息系统,39,551,79754,23,538,76901,16,538,77001,省重点,none,公办,77885
安徽工业大学,信息管理与信息系统,2,552,77797,4,539,76409,4,535,81151,省重点,none,公办,78452
山西财经大学,信息管理与信息系统,3,553,76019,2,537,78668,2,534,83682,省重点,none,公办,79456
山西医科大学,信息管理与信息系统(医学信息学方向),3,558,70389,2,537,78945,2,530,90086,省重点,none,公办,79807
吉林财经大学,信息管理与信息系统,2,552,77639,2,538,77252,2,533,85549,省重点,none,公办,80147
沈阳理工大学,信息管理与信息系统,1,551,79138,1,536,80035,1,534,82901,省重点,none,公办,80691
华北理工大学,信息管理与信息系统,none,none,none,7,537,79395,5,534,83356,省重点,none,公办,81376
济南大学,信息管理与信息系统(地方专项计划),3,550,81512,none,none,none,none,none,none,省重点,none,公办,81512
长江大学,信息管理与信息系统,none,none,none,none,none,none,4,534,83307,省重点,none,公办,83307
湖南工业大学,信息管理与信息系统,none,none,none,none,none,none,2,533,84993,省重点,none,公办,84993
安徽财经大学,信息管理与信息系统,none,none,none,none,none,none,4,532,85957,省重点,none,公办,85957
北京服装学院,信息管理与信息系统,2,551,79720,2,533,84901,2,527,94947,none,none,公办,86523
温州医科大学,信息管理与信息系统,none,none,none,none,none,none,2,529,91398,省重点,none,公办,91398
太原科技大学,信息管理与信息系统,2,537,100903,2,526,98645,2,524,100079,none,none,公办,99876
山东财经大学,信息管理与信息系统(校企合作，与浪潮集团有限公司合作),none,none,none,100,522,104331,100,523,101962,省重点,none,公办,103147
