院校名称,专业,2020投档计划数,2020最低分,2020投档最低位次,2021投档计划数,2021最低分,2021投档最低位次,2022投档计划数,2022最低分,2022投档最低位次,特点,一流大学与一流学科,院校性质,平均最低投档线
广西民族大学,电子信息工程,4,509,151986,4,499,152570,3,499,150924,省重点,none,公办,151827
广西师范大学,电子科学与技术,2,536,102502,2,527,96631,2,525,98260,省重点,none,公办,99131
广西师范大学,电子信息工程,2,537,101636,2,527,95199,none,none,none,省重点,none,公办,98418
广州大学,电子信息工程,4,590,34908,4,573,35191,4,571,35661,none,none,公办,35253
贵阳学院,电子信息工程,2,493,184819,2,486,182474,2,483,188662,none,none,公办,185318
贵阳学院,电子信息科学与技术,2,492,186644,2,488,177401,2,485,184337,none,none,公办,182794
贵州大学,电子信息类,3,601,25726,none,none,none,6,583,25638,211,一流学科,公办,25682
贵州师范学院,电子信息类,3,488,194244,3,482,191882,2,481,193457,none,none,公办,193194
桂林电子科技大学,电子封装技术,none,none,none,none,none,none,2,552,56934,省重点,none,公办,56934
桂林电子科技大学,电子科学与技术,none,none,none,none,none,none,2,556,51456,省重点,none,公办,51456
桂林电子科技大学,电子信息工程(中外合作办学),none,none,none,none,none,none,8,530,89893,省重点,none,公办,89893
桂林电子科技大学,电子信息类,14,573,51895,14,557,52364,7,558,49264,省重点,none,公办,51174
桂林航天工业学院,电子信息工程,3,495,179674,4,487,179697,3,486,181940,none,none,公办,180437
桂林航天工业学院,机械电子工程,3,494,182708,4,485,183381,3,483,190176,none,none,公办,185422
桂林理工大学,电子信息类,4,529,114330,4,522,105371,4,520,107087,省重点,none,公办,108929
哈尔滨工程大学,电子信息工程(水声),8,610,20427,none,none,none,none,none,none,211,一流学科,公办,20427
哈尔滨工程大学,电子信息类,17,611,19602,15,595,19719,18,594,18633,211,一流学科,公办,19318
哈尔滨工程大学,水声工程(含电子水声、水声、海洋信息3个专业),12,614,17919,24,595,19224,26,591,20515,211,一流学科,公办,19219
哈尔滨工业大学(威海),电子信息类,90,628,11547,95,612,11251,98,609,11006,"C9,985,211",一流大学,公办,11268
哈尔滨工业大学,工科试验班(计算机与电子通信),26,659,2755,29,641,2932,28,637,2848,"C9,985,211",一流大学,公办,2845
哈尔滨理工大学,电子科学与技术,1,577,46671,none,none,none,none,none,none,省重点,none,公办,46671
哈尔滨理工大学,电子信息工程,18,547,85552,18,535,82940,none,none,none,省重点,none,公办,84246
哈尔滨理工大学,电子信息科学与技术,2,578,45675,2,563,45600,20,552,56720,省重点,none,公办,49332
哈尔滨理工大学,机械电子工程,41,518,135480,48,506,135977,36,508,131371,省重点,none,公办,134276
哈尔滨商业大学,电子信息工程,2,542,93906,2,527,95154,3,524,100437,省重点,none,公办,96499
哈尔滨学院,电子信息工程,3,498,173619,2,490,173660,2,490,172707,none,none,公办,173329
